price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,HouseAge,Renovated,lat,BathRoom*Lat,BedRoom*Lat,long,sqft_living15,sqft_lot15
2.95E+06,4,3.5,4860,23885,2,0,0,3,12,4860,0,18,0,47.6172,166.6602,190.4688,-122.23,3580,16054
427000,3,2.5,2050,3218,3,0,0,3,7,2050,0,6,0,47.7612,119.403,143.2836,-122.344,2050,7200
430000,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,114,0,47.6652,71.4978,95.3304,-122.338,1390,4013
685000,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,115,0,47.6652,71.4978,95.3304,-122.338,1390,4013
495000,2,1.5,1920,6250,1,0,0,3,7,1060,860,77,0,47.6497,71.47455,95.2994,-122.393,2070,6250
299950,3,2.5,1870,7942,2,0,0,3,7,1870,0,24,0,47.342,118.355,142.026,-122.279,1870,7392
390000,4,1.75,2690,46609,1.5,0,0,3,7,2690,0,74,0,47.4951,83.116425,189.9804,-122.352,1920,7302
385000,3,1.75,2160,5863,1.5,0,0,4,7,1260,900,86,0,47.5729,83.252575,142.7187,-122.315,1590,3000
740000,4,2.5,3000,10392,2,0,0,3,9,3000,0,19,0,47.535,118.8375,190.14,-122.049,3140,9213
991700,4,3,2290,2350,2,0,1,3,9,1610,680,90,1,47.574,142.722,190.296,-122.415,1610,3820
765000,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,105,1,47.6033,130.909075,142.8099,-122.287,2060,4980
802000,4,2.25,2130,8734,2,0,2,4,8,2130,0,53,0,47.5672,107.0262,190.2688,-122.161,2550,8800
950000,4,2.75,2500,20000,1,0,0,4,8,1700,800,45,0,47.5901,130.872775,190.3604,-122.198,2650,20000
392000,4,2.5,2300,41167,2,0,0,3,7,2300,0,26,0,47.3412,118.353,189.3648,-122.108,2300,21765
590000,3,2.5,3360,218235,1,0,0,3,8,3360,0,25,0,47.6601,119.15025,142.9803,-121.946,2650,220849
425000,4,2.5,1920,9000,2,0,0,2,7,1920,0,26,0,47.5153,118.78825,190.0612,-122.37,1530,10474
765000,5,1.75,2440,15143,1.5,0,4,4,8,1740,700,70,0,47.4948,83.1159,237.474,-122.37,2390,10907
313500,3,2.25,1440,3488,2,0,0,4,7,1440,0,31,0,47.7257,107.382825,143.1771,-122.162,1390,3488
320000,3,1,1780,6840,2,0,0,4,6,1780,0,67,0,47.727,47.727,143.181,-122.3,1410,7200
604000,4,1.75,1490,4485,1,0,0,3,8,1350,140,55,0,47.6388,83.3679,190.5552,-122.399,1380,4846
570000,3,2,1400,1657,2,0,0,3,8,1060,340,11,0,47.6196,95.2392,142.8588,-122.298,1540,2275
639000,4,2.5,2150,12028,2,0,0,4,8,2150,0,32,0,47.7224,119.306,190.8896,-122.101,1800,11777
335000,4,2,1910,10200,1,0,0,4,7,1910,0,51,0,47.4804,94.9608,189.9216,-122.133,1820,15600
896000,4,1.75,2660,3520,2,0,0,4,8,2080,580,97,0,47.6743,83.430025,190.6972,-122.308,2100,4080
259500,3,1.75,1650,12349,1,0,0,3,7,1650,0,57,0,47.442,83.0235,142.326,-122.282,1470,10763
637000,3,2,1980,6000,1,0,0,4,7,1380,600,56,0,47.6921,95.3842,143.0763,-122.283,1260,6000
307450,4,2.75,2690,8874,1,0,0,3,8,1370,1320,35,0,47.3078,130.09645,189.2312,-122.383,1990,7875
535000,3,1.75,1380,3561,1,0,0,4,7,860,520,89,0,47.6822,83.44385,143.0466,-122.399,1820,4593
669500,4,2.25,2500,4046,1.5,0,0,4,7,1520,980,74,0,47.6882,107.29845,190.7528,-122.382,1410,4046
259000,3,1.75,1590,7148,1,0,0,3,7,1590,0,62,0,47.4713,83.074775,142.4139,-122.344,1150,7280
441000,4,1.5,1100,3300,1,0,0,1,7,1100,0,95,0,47.6033,71.40495,190.4132,-122.295,2020,4000
228800,4,2.5,1470,1612,2,0,0,3,7,980,490,12,0,47.5275,118.81875,190.11,-122.271,1460,5027
530000,2,2,1680,4950,1,0,0,3,8,1680,0,8,0,47.7194,95.4388,95.4388,-122.022,1570,4800
524000,2,2,1450,2272,1,0,0,4,6,750,700,90,0,47.633,95.266,95.266,-122.282,2170,4370
430000,4,2.25,2020,4840,1.5,0,0,5,8,1200,820,89,0,47.5576,107.0046,190.2304,-122.376,1410,4840
1.33E+06,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,108,0,47.6331,154.807575,190.5324,-122.31,2470,4760
210000,3,1,1230,12201,1,0,0,3,7,1230,0,45,0,47.3285,47.3285,141.9855,-122.134,1230,10780
449000,4,2.5,1850,5040,1,0,0,3,7,1230,620,84,1,47.5386,118.8465,190.1544,-122.373,1010,5040
945000,2,2.5,2540,7089,2,0,0,3,9,2540,0,10,0,47.5747,118.93675,95.1494,-122.414,1330,7089
200450,3,1,970,9130,1,0,0,3,6,970,0,58,0,47.4369,47.4369,142.3107,-122.272,1000,8886
219950,3,1.5,1070,6601,1,0,0,3,6,1070,0,30,0,47.3115,70.96725,141.9345,-122.209,1030,6614
659500,4,3,2620,18362,1,0,0,4,8,1870,750,58,0,47.5646,142.6938,190.2584,-122.184,2630,16792
746000,4,2.75,2110,8190,1.5,0,0,5,8,2110,0,48,0,47.6269,130.973975,190.5076,-122.1,2420,8400
540000,3,1.75,2110,7129,1,0,0,3,8,1280,830,33,0,47.7219,83.513325,143.1657,-122.102,1810,8674
485000,5,2,1910,5508,1,0,0,3,7,1020,890,46,0,47.7074,95.4148,238.537,-122.349,1030,7440
202000,2,1,670,7844,1,0,0,3,6,670,0,73,0,47.5165,47.5165,95.033,-122.372,740,7218
2.53E+06,4,5.5,6930,45100,1,0,0,4,11,4310,2620,64,1,47.5547,261.55085,190.2188,-122.144,2560,37766
502000,3,2.75,2010,11200,1,0,0,3,8,1360,650,36,0,47.7728,131.3752,143.3184,-122.253,2200,10640
279000,2,2.75,1770,10534,1,0,0,3,8,1210,560,12,0,47.2773,130.012575,94.5546,-122.276,1600,17400
409500,3,1,1340,4120,1,0,0,4,7,1040,300,93,0,47.6916,47.6916,143.0748,-122.352,1270,4635
453000,3,2,1660,15050,1,0,0,3,7,1260,400,31,0,47.7203,95.4406,143.1609,-122.194,1660,7320
367000,4,1,1820,5500,1.5,0,0,3,6,1820,0,68,0,47.5185,47.5185,190.074,-122.363,1140,5500
550000,3,2.5,2510,5400,2,0,0,3,9,2510,0,22,0,47.5204,118.801,142.5612,-122.206,1840,5400
273500,3,1.5,1560,8314,1,0,0,3,7,1560,0,53,0,47.4117,71.11755,142.2351,-122.209,1820,8925
505000,4,3,2280,7400,1,0,0,3,7,1340,940,36,0,47.711,143.133,190.844,-122.306,1540,7500
770000,3,2.5,2650,40705,2,0,0,3,9,2650,0,20,0,47.668,119.17,143.004,-122.063,2550,42625
565000,4,2.25,2470,7447,2,0,0,3,8,2470,0,30,0,47.7514,107.44065,191.0056,-122.286,2270,7400
316000,3,0.75,1270,10092,1,0,0,5,7,1270,0,43,0,47.7567,35.817525,143.2701,-122.073,1300,10375
160000,4,1,1520,7298,1.5,0,0,3,7,1520,0,54,0,47.3706,47.3706,189.4824,-122.31,1520,7298
170000,3,1,1310,9529,1,0,0,3,7,1310,0,58,0,47.4105,47.4105,142.2315,-122.295,1330,9529
235000,3,1,1310,9529,1,0,0,3,7,1310,0,59,0,47.4105,47.4105,142.2315,-122.295,1330,9529
1.80E+06,4,3.5,3930,39098,2,0,0,3,12,3930,0,15,0,47.6399,166.73965,190.5596,-122.158,4250,38682
310000,3,1,990,7050,1,0,0,3,7,990,0,47,0,47.7274,47.7274,143.1822,-122.202,1200,8125
285000,4,1.75,2080,13629,1,0,0,4,7,1040,1040,59,0,47.4866,83.10155,189.9464,-122.232,1780,14659
280000,2,1,960,4920,1,0,0,3,6,960,0,72,0,47.6946,47.6946,95.3892,-122.362,1010,5040
2.30E+06,4,4.25,4070,13860,2,0,3,3,10,4070,0,11,0,47.59,202.2575,190.36,-122.229,3430,9240
763776,4,2.5,2750,16139,2,0,0,3,9,2750,0,25,0,47.5843,118.96075,190.3372,-122.06,2810,13093
530000,5,2.75,3230,13572,1,0,2,3,8,1880,1350,50,0,47.4393,130.458075,237.1965,-122.347,2910,15292
362000,1,1,890,211576,1.5,0,0,3,7,890,0,19,0,47.7216,47.7216,47.7216,-121.883,1670,217364
430000,2,1,990,4920,1,0,0,3,6,990,0,83,0,47.6939,47.6939,95.3878,-122.368,990,4960
456500,3,1,1290,3880,1.5,0,0,4,7,1290,0,95,0,47.6879,47.6879,143.0637,-122.392,1290,4850
445000,4,2.5,2170,5257,2,0,0,3,7,2170,0,25,0,47.6999,119.24975,190.7996,-122.305,1430,7528
386900,3,1,1330,10500,1,0,0,3,7,960,370,52,0,47.7204,47.7204,143.1612,-122.196,1460,11550
479000,3,1,1340,13750,1,0,0,4,7,1340,0,59,0,47.5771,47.5771,142.7313,-122.151,1430,11400
525000,3,2.5,2200,4544,2,0,0,3,8,2200,0,15,0,47.5319,118.82975,142.5957,-121.867,2400,5431
272000,4,1.75,2520,10890,1,0,0,3,7,1260,1260,36,0,47.3224,82.8142,189.2896,-122.343,2090,12375
517000,4,1,1180,13500,1.5,0,0,3,7,1180,0,65,0,47.7165,47.7165,190.866,-122.308,1580,8976
615000,3,1.75,2660,7800,1,0,0,4,8,1330,1330,64,0,47.6993,83.473775,143.0979,-122.378,1950,6240
439000,3,1.75,1250,7030,1,0,0,3,7,1250,0,49,0,47.6285,83.349875,142.8855,-122.118,1460,7210
716000,3,2.5,2270,7866,1,0,0,4,10,2270,0,26,0,47.5622,118.9055,142.6866,-122.022,2580,8132
308000,2,1,1080,6250,1,0,2,4,7,1080,0,72,1,47.5128,47.5128,95.0256,-122.251,2100,6875
800000,3,2.25,1620,4500,2,0,0,4,8,1620,0,88,0,47.643,107.19675,142.929,-122.361,1210,4320
575000,3,2,940,5000,1,0,0,3,7,880,60,74,0,47.6771,95.3542,143.0313,-122.398,1420,5000
219950,3,1.5,1620,9310,1,0,0,4,7,1620,0,47,0,47.3665,71.04975,142.0995,-122.107,1610,10640
770000,4,2.5,2350,8001,2,0,0,4,8,2350,0,27,0,47.5478,118.8695,190.1912,-122.153,2460,8001
424950,3,1.75,2090,7505,1,0,0,3,7,2090,0,47,0,47.7326,83.53205,143.1978,-122.194,1510,7416
387000,3,2.25,1760,45133,2,0,0,3,7,1760,0,31,0,47.5124,106.9029,142.5372,-121.866,1910,51773
790000,4,1.75,2050,10920,1,0,3,3,8,1450,600,40,0,47.7431,83.550425,190.9724,-122.286,2440,10920
156000,2,1,600,4000,1,0,0,3,5,600,0,82,0,47.5065,47.5065,95.013,-122.339,1290,6973
580000,2,1,2540,7000,1,0,0,5,8,1320,1220,72,0,47.5259,47.5259,95.0518,-122.261,2160,6000
490000,4,2.25,2090,10869,2,0,0,3,8,2090,0,44,0,47.6715,107.260875,190.686,-122.164,1800,17788
950000,5,3.25,2700,3650,2,0,2,3,9,2070,630,88,1,47.5959,154.686675,237.9795,-122.291,1940,4000
400000,2,2.5,1410,1281,2,0,0,3,8,1090,320,7,0,47.5659,118.91475,95.1318,-122.37,1410,2550
325000,2,2.5,1170,1638,2,0,0,3,8,1170,0,7,0,47.7041,119.26025,95.4082,-122.351,1350,1407
365000,4,2.5,2540,6688,2,0,0,3,9,2540,0,12,0,47.3314,118.3285,189.3256,-122.18,2810,6776
255000,3,1.75,2190,6000,1.5,0,0,4,7,2190,0,95,0,47.3063,82.786025,141.9189,-122.223,1610,6000
985000,5,3.5,3890,13261,2,0,1,3,9,2870,1020,31,0,47.7246,167.0361,238.623,-122.284,3080,13261
595000,4,2.5,2030,10722,1,0,0,3,7,1100,930,48,0,47.6955,119.23875,190.782,-122.301,1610,9134
427500,3,1,1350,7085,1,0,0,5,7,1350,0,70,0,47.7318,47.7318,143.1954,-122.305,1350,7085
728000,3,1.5,1940,4000,1.5,0,0,3,8,1310,630,99,0,47.6205,71.43075,142.8615,-122.291,1940,4000
549950,2,1,1260,4000,1,0,0,3,7,1000,260,74,0,47.6898,47.6898,95.3796,-122.384,1780,4000
650000,3,2,2800,10501,1,0,0,3,7,1400,1400,60,0,47.7055,95.411,143.1165,-122.315,2260,6534
1.13E+06,5,3.25,3080,13394,1,0,2,4,9,2230,850,47,0,47.6651,154.911575,238.3255,-122.19,2810,10720
203000,3,1,840,6500,1,0,0,5,6,840,0,46,0,47.3637,47.3637,142.0911,-122.083,920,4680
311000,2,1,860,3300,1,0,0,5,6,860,0,111,0,47.5496,47.5496,95.0992,-122.279,1380,4400
387500,6,2,2400,7684,1,0,0,3,6,1200,1200,83,1,47.7705,95.541,286.623,-122.269,1290,9800
370000,4,2,1640,7200,1,0,0,3,7,1640,0,52,0,47.7471,95.4942,190.9884,-122.324,1500,9000
228000,2,1,1060,6100,1,0,0,3,6,1060,0,63,0,47.7317,47.7317,95.4634,-122.296,1550,9150
740000,2,1.75,2080,4800,1,0,0,5,7,1080,1000,91,0,47.6896,83.4568,95.3792,-122.362,1310,4800
200000,4,2,2090,6630,1,0,0,3,7,1070,1020,40,0,47.5077,95.0154,190.0308,-122.268,1550,7980
660000,3,1,1240,3500,1,0,0,4,7,1240,0,87,0,47.6835,47.6835,143.0505,-122.347,1650,3360
275000,4,2,2030,8426,2,0,0,3,7,2030,0,70,0,47.4806,94.9612,189.9224,-122.287,1190,7007
708000,2,1,1120,5250,1,0,0,3,7,950,170,77,0,47.6496,47.6496,95.2992,-122.392,1510,5250
280000,3,2.5,1270,9675,2,0,0,3,8,1270,0,21,0,47.4639,118.65975,142.3917,-121.744,1270,11700
325000,4,2.5,2260,5702,2,0,0,3,8,2260,0,13,0,47.3488,118.372,189.3952,-122.151,2450,6381
495000,3,2.5,1780,47480,2,0,0,3,7,1780,0,19,0,47.4723,118.68075,142.4169,-121.707,1890,51836
691000,2,2,1780,3810,1.5,0,0,3,7,980,800,92,0,47.6474,95.2948,95.2948,-122.362,1690,3810
2.29E+06,4,2.5,4080,18362,2,0,2,4,11,4080,0,31,0,47.6344,119.086,190.5376,-122.214,4080,19991
329500,3,2.5,2120,22482,1,0,0,5,7,1360,760,36,0,47.341,118.3525,142.023,-122.265,2330,16016
348000,3,2.5,2060,7458,2,0,0,3,9,2060,0,25,0,47.3045,118.26125,141.9135,-122.351,2480,7743
425000,2,1,1670,6212,1,0,0,4,7,1670,0,67,0,47.7152,47.7152,95.4304,-122.282,1670,7272
210000,3,1,1080,21043,1,0,0,3,6,1080,0,72,0,47.5515,47.5515,142.6545,-122.357,1380,7620
285000,2,1,1210,4895,1,0,0,3,6,710,500,63,0,47.5202,47.5202,95.0404,-122.373,1100,6000
222000,3,1,990,8840,1,0,0,3,6,990,0,49,0,47.3074,47.3074,141.9222,-122.371,1120,8625
200000,4,2.5,1720,9600,1,0,0,3,7,1120,600,53,0,47.2917,118.22925,189.1668,-122.188,1520,9400
247500,3,2,1530,8749,1,0,0,3,7,1530,0,19,0,47.2974,94.5948,141.8922,-122.372,1750,8749
1.50E+06,4,5.5,6550,217374,1,0,0,3,11,5400,1150,8,0,47.4302,260.8661,189.7208,-122.095,4110,50378
190000,3,1.75,1100,9452,1,0,0,3,6,1100,0,72,0,47.4864,83.1012,142.4592,-122.337,1350,9452
975000,4,2.5,3020,4950,1.5,0,0,4,9,2020,1000,93,0,47.6467,119.11675,190.5868,-122.304,2300,5450
1.13E+06,4,3,3180,4649,2,0,0,4,9,2070,1110,89,0,47.6583,142.9749,190.6332,-122.273,2720,5980
283200,4,1.75,1830,12540,1,0,0,4,8,1130,700,57,0,47.3348,82.8359,189.3392,-122.324,2020,12540
650000,3,2.5,2540,8073,1,0,0,4,8,1880,660,77,0,47.7176,119.294,143.1528,-122.36,2110,7702
449500,3,2,1770,6610,1,0,0,4,7,960,810,60,0,47.7703,95.5406,143.3109,-122.343,2010,4361
400000,3,1.75,1470,6682,1,0,0,3,7,1470,0,27,0,47.7315,83.530125,143.1945,-122.226,1790,7379
89950,1,1,570,4080,1,0,0,3,5,570,0,73,0,47.5098,47.5098,47.5098,-122.334,890,5100
158800,3,1,960,8291,1,0,0,3,6,960,0,64,0,47.5006,47.5006,142.5018,-122.334,1110,8231
870000,4,3,2940,7108,2,0,1,3,9,2220,720,3,0,47.5437,142.6311,190.1748,-122.395,2240,7950
196000,3,1.5,1000,18568,1,0,0,3,6,1000,0,26,0,47.2976,70.9464,141.8928,-122.271,1610,17420
850000,3,1.75,2450,8603,1,0,0,5,8,1340,1110,74,0,47.6536,83.3938,142.9608,-122.414,2280,5779
775000,4,2.5,3310,5101,2,0,0,3,9,3310,0,9,0,47.6649,119.16225,190.6596,-122.08,3010,5176
483500,3,2.5,1670,4308,2,0,0,3,8,1670,0,13,0,47.5307,118.82675,142.5921,-122.047,1670,2897
387000,3,1.5,1620,21929,2,0,0,3,7,1620,0,25,0,47.767,71.6505,143.301,-121.903,1600,21679
900000,3,3,2990,30869,2,0,0,3,10,2990,0,64,1,47.7602,143.2806,143.2806,-122.278,1750,15802
336000,3,1.5,1240,5000,1,0,2,3,7,1240,0,51,0,47.5659,71.34885,142.6977,-122.36,1050,5000
415000,2,1,670,6000,1,0,0,5,6,670,0,66,0,47.561,47.561,95.122,-122.275,1240,5040
380000,0,0,1470,979,3,0,2,3,8,1470,0,9,0,47.7145,0,0,-122.356,1470,1399
350000,3,1.5,1320,4400,1,0,0,3,6,1320,0,105,0,47.6231,71.43465,142.8693,-122.292,1350,4400
1.32E+06,4,5.25,6110,10369,2,0,0,3,11,6110,0,9,0,47.5285,249.524625,190.114,-122.135,4190,10762
765000,3,1.75,2440,5800,1,0,3,4,8,1320,1120,69,0,47.6474,83.38295,142.9422,-122.412,2530,5800
527000,4,2.5,2900,6736,2,0,0,3,8,2900,0,1,0,47.4954,118.7385,189.9816,-122.152,2900,6736
524000,4,2.75,2310,5000,1.5,0,0,5,8,1480,830,106,0,47.5502,130.76305,190.2008,-122.268,1100,5000
448000,2,1,1110,5413,1,0,0,3,6,890,220,77,0,47.6925,47.6925,95.385,-122.32,1300,5413
775000,4,3.25,4100,241322,2,0,0,3,9,2500,1600,33,0,47.7302,155.12315,190.9208,-122.096,3770,87821
176500,3,1,930,9900,1.5,0,0,4,5,930,0,105,0,47.3745,47.3745,142.1235,-122.231,930,7200
750000,4,2.25,2420,11120,1,0,2,4,8,1620,800,63,0,47.4954,106.86465,189.9816,-122.366,2210,8497
1.27E+06,4,2.25,2870,6000,1,0,0,5,8,1730,1140,63,0,47.6362,107.18145,190.5448,-122.282,2370,5500
250000,3,1,1480,6750,1,0,0,3,7,1480,0,57,0,47.505,47.505,142.515,-122.366,1480,7594
759000,3,2.75,1960,6390,1.5,0,2,5,8,1960,0,114,0,47.6032,130.9088,142.8096,-122.285,2440,5870
640000,3,2,1470,4640,1.5,0,0,4,7,1470,0,88,0,47.6398,95.2796,142.9194,-122.393,1700,5000
990000,3,3.25,2460,4182,2,0,0,5,8,2100,360,105,0,47.6782,154.95415,143.0346,-122.311,2370,4284
395000,4,1.75,1960,7945,1,0,0,4,7,980,980,68,0,47.7326,83.53205,190.9304,-122.291,1290,7945
275000,2,1.5,1160,1103,2,0,0,3,7,890,270,9,0,47.7677,71.65155,95.5354,-122.315,1160,1086
390000,3,2.5,1910,4755,2,0,0,3,8,1910,0,18,0,47.4956,118.739,142.4868,-122.162,2460,6099
752500,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,102,0,47.6612,131.0683,238.306,-122.363,1670,4800
450000,2,1,1020,5000,1.5,0,0,4,6,1020,0,109,0,47.6725,47.6725,95.345,-122.396,1490,5000
473000,2,1,900,5100,1,0,0,4,7,900,0,105,0,47.6804,47.6804,95.3608,-122.378,1400,5100
178500,3,1.75,1120,10450,1,0,0,3,7,1120,0,42,0,47.4418,83.02315,142.3254,-121.772,1250,10414
485000,3,2.5,2340,59058,1,0,0,3,8,2340,0,29,0,47.4052,118.513,142.2156,-122.028,2700,37263
215000,3,1.5,1410,8415,1,0,0,4,7,780,630,33,0,47.2914,70.9371,141.8742,-122.368,1440,7361
589000,4,1.75,1920,4862,1,0,0,5,7,1060,860,95,0,47.5747,83.255725,190.2988,-122.384,1840,4862
325000,4,1.75,1370,9993,1,0,0,3,6,1370,0,97,0,47.7572,83.5751,191.0288,-122.228,1650,11592
580000,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,10,0,47.5903,118.97575,142.7709,-122.388,1620,2022
181100,4,1.75,1850,7500,1,0,0,3,7,1850,0,60,0,47.4217,82.987975,189.6868,-122.333,1460,7500
345000,3,2,1430,4200,1,0,0,4,7,830,600,107,0,47.6462,95.2924,142.9386,-122.384,1540,5000
781000,3,1.75,1940,8729,1,0,0,3,8,1460,480,55,0,47.7027,83.479725,143.1081,-122.282,2250,9165
402500,4,1,1270,3630,1.5,0,0,3,7,1270,0,111,0,47.6135,47.6135,190.454,-122.307,1420,4848
426000,3,1.5,1380,7200,1,0,0,3,7,1080,300,67,0,47.5292,71.2938,142.5876,-122.348,1220,7200
389000,3,2.5,1720,4515,2,0,0,3,7,1720,0,9,0,47.5426,118.8565,142.6278,-121.879,2220,4618
670000,6,3,4050,36171,2,0,0,4,8,2620,1430,44,0,47.4708,142.4124,284.8248,-122.015,3660,42874
1.51E+06,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,105,1,47.6283,154.791975,190.5132,-122.312,3240,5800
288400,3,2.25,1870,3230,2,0,0,3,7,1870,0,17,0,47.4915,106.855875,142.4745,-122.167,1620,3363
700000,4,2,2230,4635,1.5,0,0,5,7,1510,720,107,0,47.682,95.364,190.728,-122.349,1520,4635
830000,4,3,2020,6000,1,0,0,3,8,1220,800,47,1,47.6563,142.9689,190.6252,-122.401,1400,6000
1.90E+06,2,2.75,3690,32044,2,1,4,3,12,3690,0,25,0,47.4485,130.483375,94.897,-122.369,2310,26988
350500,2,1,1450,6380,1,0,0,3,7,1450,0,47,0,47.6924,47.6924,95.3848,-122.321,1240,6380
431000,3,1.75,1630,9000,1,0,0,4,7,1630,0,59,0,47.4521,83.041175,142.3563,-122.36,1600,11120
485000,3,2.5,1840,8250,1,0,1,3,8,1340,500,56,0,47.7767,119.44175,143.3301,-122.378,1970,7920
780000,3,1.5,1620,7500,1,0,2,4,8,1620,0,65,0,47.7014,71.5521,143.1042,-122.381,2440,7800
720000,2,1.5,1840,9000,1,0,2,3,8,1340,500,57,0,47.5281,71.29215,95.0562,-122.388,1880,7560
415000,3,1,1360,73616,1,0,0,3,7,1360,0,44,0,47.7528,47.7528,143.2584,-122.119,2040,50965
480000,4,1,2080,5500,1,0,0,3,7,1040,1040,73,0,47.6838,47.6838,190.7352,-122.386,1280,4000
452250,4,2.25,2550,10000,1,0,0,4,7,1560,990,35,0,47.77,107.4825,191.08,-122.259,2440,10000
316000,3,2.5,2550,8170,2,0,0,3,8,2550,0,30,0,47.311,118.2775,141.933,-122.345,1840,8823
700000,2,1,1160,17635,1,1,4,3,6,1160,0,69,0,47.5117,47.5117,95.0234,-122.248,1510,13122
285000,4,2,1760,5500,1,0,1,3,7,780,980,89,1,47.5183,95.0366,190.0732,-122.265,1510,5500
575000,3,1.75,1720,4050,1,0,0,5,7,860,860,108,0,47.6782,83.43685,143.0346,-122.314,1720,4410
590000,3,2.25,2300,12430,1,0,2,4,8,1580,720,54,0,47.435,106.72875,142.305,-122.347,2500,12430
587500,4,1.75,2500,20868,1,0,2,3,8,1600,900,59,0,47.431,83.00425,189.724,-122.338,2170,15026
364000,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,46,0,47.7612,107.4627,191.0448,-122.31,1750,10127
490000,3,2.5,1890,10190,2,0,0,3,8,1890,0,28,0,47.6478,119.1195,142.9434,-122.061,2080,9794
410000,3,2.25,1800,36704,1,0,0,4,8,1360,440,36,0,47.4688,106.8048,142.4064,-122.013,2730,36404
520000,3,2.5,2160,4297,2,0,0,3,9,2160,0,15,0,47.5476,118.869,142.6428,-122.012,2160,3968
389000,3,1,1380,6591,1,0,0,4,7,1380,0,67,0,47.7164,47.7164,143.1492,-122.351,1610,6594
450000,2,1,1180,6000,1,0,0,3,7,1180,0,104,0,47.6531,47.6531,95.3062,-122.373,1600,6000
325000,3,2.5,2550,4240,2,0,0,3,7,2550,0,8,0,47.3986,118.4965,142.1958,-122.169,2550,4240
660000,2,1,1070,5000,1,0,0,3,7,1070,0,91,0,47.6631,47.6631,95.3262,-122.337,1400,4000
850000,3,2.25,2870,8170,2,0,0,3,10,2250,620,19,0,47.5363,106.956675,142.6089,-122.385,1310,8170
285000,3,2.5,1940,9874,2,0,0,3,7,1940,0,24,0,47.3794,118.4485,142.1382,-122.113,1860,8875
395000,2,1,870,3121,1,0,0,4,7,870,0,91,0,47.6659,47.6659,95.3318,-122.369,1570,1777
440000,3,2,1550,2401,2,0,0,3,7,1550,0,18,0,47.6545,95.309,142.9635,-122.348,1550,3446
249000,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,98,0,47.5133,83.148275,142.5399,-122.196,2320,9420
635000,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,85,0,47.6621,83.408675,142.9863,-122.288,2020,3750
515000,3,2.5,3430,48993,2,0,0,3,9,3430,0,13,0,47.2609,118.15225,141.7827,-122.27,2460,36256
1.40E+06,3,3.25,3020,6073,2,0,0,4,9,3020,0,61,0,47.6332,154.8079,142.8996,-122.29,3020,7700
200000,2,1,950,8100,1,0,0,3,6,950,0,60,0,47.4572,47.4572,94.9144,-122.351,1620,7630
1.14E+06,4,2.75,3370,8103,1,0,3,3,9,1970,1400,44,1,47.5232,130.6888,190.0928,-122.383,2120,6360
445000,4,1,1460,4600,1,0,2,3,6,780,680,68,0,47.566,47.566,190.264,-122.38,1560,4600
555000,3,1.5,1740,4200,1.5,0,0,4,7,1640,100,94,0,47.6782,71.5173,143.0346,-122.361,1660,3750
537000,4,2,1720,6413,1,0,0,4,7,860,860,64,0,47.5734,95.1468,190.2936,-122.395,1280,6413
315000,3,1.75,1480,7500,1,0,0,4,7,1480,0,47,0,47.4629,83.060075,142.3887,-122.187,1480,7500
805000,5,2.5,3320,7266,2,0,0,3,9,3320,0,15,0,47.5862,118.9655,237.931,-122.054,3060,10269
414000,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,45,0,47.3198,118.2995,189.2792,-122.386,2540,8400
375000,2,1.5,1160,1648,2,0,0,3,7,1160,0,12,0,47.5916,71.3874,95.1832,-122.293,1458,2351
401000,4,1.75,3010,12523,1,0,0,3,8,1780,1230,63,0,47.707,83.48725,190.828,-122.316,2040,7560
210000,3,1,1030,4583,1,0,0,3,7,1030,0,48,0,47.4231,47.4231,142.2693,-122.329,1730,8023
365000,2,1,980,5110,1,0,0,4,7,780,200,75,0,47.7002,47.7002,95.4004,-122.314,1430,5110
178000,5,1.5,1990,18200,1,0,0,3,7,1990,0,55,0,47.4938,71.2407,237.469,-122.262,1860,8658
710000,2,1,1790,4000,1,0,0,4,7,1040,750,91,0,47.6405,47.6405,95.281,-122.301,1310,4000
255000,2,1,810,7980,1,0,0,1,6,810,0,86,0,47.489,47.489,94.978,-122.337,1440,7980
528000,5,2.25,2940,38009,1,0,0,3,8,1700,1240,37,0,47.7653,107.471925,238.8265,-122.077,2620,38300
537000,4,4.25,4883,26040,2,0,3,3,10,3859,1024,9,0,47.263,200.86775,189.052,-122.216,3736,9870
442000,4,1.5,1360,6110,1,0,0,3,7,1010,350,59,0,47.5755,71.36325,190.302,-122.396,1520,6110
375000,3,1.75,1370,19550,1,0,0,3,7,1370,0,37,1,47.7002,83.47535,143.1006,-121.912,1430,17550
637250,4,2.5,2120,3220,2,0,0,3,9,2120,0,9,0,47.6662,119.1655,190.6648,-122.083,2120,3547
